id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1371034,2,2016-01-01 00:24:01,2016-01-01 00:44:00,1,-73.98725128173827,40.7658805847168,-73.99407958984375,40.761478424072266,N,1199
id2878311,1,2016-01-01 00:24:07,2016-01-01 00:41:50,1,-73.99412536621094,40.75106430053711,-73.9636459350586,40.75728988647461,N,1063
id0029066,1,2016-01-01 00:24:22,2016-01-01 00:31:08,4,-73.97811889648438,40.78349304199219,-73.95791625976562,40.774635314941406,N,406
id1908323,2,2016-01-01 00:24:23,2016-01-01 00:30:43,4,-73.96981811523438,40.75708770751953,-73.95052337646483,40.7722282409668,N,380
id1637174,2,2016-01-01 00:24:24,2016-01-01 00:49:21,1,-73.98831176757811,40.734596252441406,-73.9435806274414,40.69379425048828,N,1497
id1572472,2,2016-01-01 00:24:40,2016-01-01 00:33:12,2,-73.9827880859375,40.77727890014648,-73.97605895996094,40.76026153564453,N,512
id0058213,2,2016-01-01 00:24:47,2016-01-01 00:46:31,1,-73.98689270019531,40.736610412597656,-73.9677734375,40.76874923706055,N,1304
id3911085,1,2016-01-01 00:24:54,2016-01-01 00:47:55,2,-73.9728775024414,40.76435470581055,-73.98314666748048,40.731536865234375,N,1381
id1819493,1,2016-01-01 00:24:57,2016-01-01 00:34:41,1,-73.99275970458984,40.73728942871094,-74.00375366210938,40.71552658081055,N,584
id2038821,2,2016-01-01 00:24:59,2016-01-01 00:33:31,1,-73.97708892822266,40.78458023071289,-73.95365142822266,40.80696868896485,N,512
id1311800,1,2016-01-01 00:25:16,2016-01-01 00:30:58,1,-73.98992919921875,40.73305130004883,-73.9885025024414,40.724098205566406,N,342
id2120210,1,2016-01-01 00:25:26,2016-01-01 00:31:13,1,-73.96160125732422,40.77978897094727,-73.9681396484375,40.76697540283203,N,347
id2726802,2,2016-01-01 00:25:30,2016-01-01 00:26:14,1,-73.92266845703125,40.74385070800781,-73.92589569091797,40.74419021606445,N,44
id3907911,1,2016-01-01 00:25:34,2016-01-01 00:37:24,1,-74.00898742675781,40.706764221191406,-73.9924087524414,40.681888580322266,N,710
id2145244,2,2016-01-01 00:25:36,2016-01-01 00:41:20,6,-74.00367736816406,40.74753189086913,-73.99667358398438,40.719051361083984,N,944
id3059895,2,2016-01-01 00:25:41,2016-01-01 00:28:23,6,-73.98385620117188,40.72944259643555,-73.98563385009766,40.73269653320313,N,162
id2744448,2,2016-01-01 00:25:42,2016-01-01 00:40:55,1,-73.9927978515625,40.75844955444336,-74.0142593383789,40.71406173706055,N,913
id3709669,1,2016-01-01 00:25:45,2016-01-01 00:35:21,1,-73.9817657470703,40.75246810913085,-73.98686981201173,40.74431228637695,N,576
id2442123,1,2016-01-01 00:25:54,2016-01-01 00:42:27,2,-73.97672271728516,40.7646484375,-73.98492431640625,40.74249267578125,N,993
id3004693,2,2016-01-01 00:25:54,2016-01-01 00:36:44,3,-73.98150634765625,40.74145126342773,-74.00443267822266,40.72399139404297,N,650
id0892075,1,2016-01-01 00:26:01,2016-01-01 00:35:05,3,-73.9985122680664,40.74281311035156,-73.98076629638672,40.72985076904297,N,544
id0645975,1,2016-01-01 00:26:09,2016-01-01 00:31:08,1,-73.98110961914062,40.74159240722656,-73.98613739013672,40.73283767700195,N,299
id3733268,1,2016-01-01 00:26:10,2016-01-01 00:33:31,1,-73.9837188720703,40.78091049194336,-73.96971130371094,40.79872131347656,N,441
id0822503,2,2016-01-01 00:26:12,2016-01-01 00:46:00,1,-74.00436401367188,40.730751037597656,-73.98204040527344,40.78313064575195,N,1188
id2065990,2,2016-01-01 00:26:18,2016-01-01 00:29:13,5,-73.99886322021484,40.74465942382813,-73.9983673095703,40.750091552734375,N,175
id2696587,2,2016-01-01 00:26:30,2016-01-01 01:09:54,1,-73.99087524414062,40.74435806274415,-73.98921966552734,40.59915161132813,N,2604
id1740018,2,2016-01-01 00:26:40,2016-01-01 00:41:46,3,-73.98555755615234,40.73081588745117,-73.93628692626955,40.754493713378906,N,906
id1198127,2,2016-01-01 00:26:45,2016-01-01 00:34:18,1,-73.99050903320312,40.75136947631836,-73.98107147216798,40.74470138549805,N,453
id3535772,1,2016-01-01 00:26:47,2016-01-01 00:31:01,1,-73.96285247802734,40.76947021484375,-73.953857421875,40.77534866333008,N,254
id2669182,1,2016-01-01 00:26:52,2016-01-01 00:57:04,2,-74.00514221191406,40.74076843261719,-73.95874786376955,40.809818267822266,N,1812
id3058472,2,2016-01-01 00:27:06,2016-01-01 00:37:26,1,-73.99659729003906,40.76329040527344,-73.99156188964845,40.75025939941406,N,620
id2957741,1,2016-01-01 00:27:08,2016-01-01 00:36:38,2,-74.00017547607422,40.72715759277344,-73.98384094238281,40.74355697631836,N,570
id3389723,2,2016-01-01 00:27:09,2016-01-01 00:39:23,1,-73.99563598632812,40.727066040039055,-73.9777603149414,40.75106430053711,N,734
id0751405,2,2016-01-01 00:27:25,2016-01-01 00:45:20,1,-73.99163055419923,40.7317008972168,-73.99498748779298,40.76015090942383,N,1075
id1498423,2,2016-01-01 00:27:35,2016-01-01 00:55:33,5,-73.93840789794923,40.72150039672852,-73.95054626464845,40.78326034545898,N,1678
id0848428,2,2016-01-01 00:27:49,2016-01-01 00:39:27,1,-73.949462890625,40.77286911010742,-73.97698974609375,40.7506217956543,N,698
id1022518,1,2016-01-01 00:27:57,2016-01-01 00:39:01,2,-73.96582794189453,40.79022216796875,-73.95042419433594,40.778972625732415,N,664
id1320895,2,2016-01-01 00:28:07,2016-01-02 00:25:45,3,-73.98150634765625,40.78046417236328,-73.9874496459961,40.7513427734375,N,86258
id1827515,2,2016-01-01 00:28:08,2016-01-01 00:32:50,1,-73.9994888305664,40.73868942260742,-74.00926971435547,40.73796844482422,N,282
id1944268,2,2016-01-01 00:28:09,2016-01-01 00:52:18,1,-73.99472045898438,40.72500991821289,-73.98146820068358,40.778568267822266,N,1449
id0323307,2,2016-01-01 00:28:15,2016-01-01 00:41:28,1,-73.98380279541014,40.78083038330078,-73.96359252929686,40.76588821411133,N,793
id0005267,2,2016-01-01 00:28:26,2016-01-01 00:33:07,2,-73.96492004394531,40.7756462097168,-73.95579528808595,40.7762565612793,N,281
id3554862,2,2016-01-01 00:28:41,2016-01-01 00:39:27,1,-73.98213958740234,40.76914978027344,-73.96941375732422,40.79875183105469,N,646
id3699150,2,2016-01-01 00:28:46,2016-01-01 00:42:08,6,-74.0045166015625,40.74223709106445,-74.00732421875,40.70520782470703,N,802
id0719864,2,2016-01-01 00:28:49,2016-01-01 00:33:49,3,-73.92765045166014,40.86661911010742,-73.9158935546875,40.87194061279297,N,300
id3851336,2,2016-01-01 00:28:58,2016-01-01 01:01:30,1,-73.95899200439453,40.77463150024415,-73.87604522705078,40.75624084472656,N,1952
id2145457,2,2016-01-01 00:28:59,2016-01-01 00:31:02,3,-73.95571899414062,40.77635955810547,-73.94928741455078,40.78168869018555,N,123
id1753158,1,2016-01-01 00:29:18,2016-01-01 00:31:13,1,-73.9746551513672,40.75575256347656,-73.97701263427734,40.75048828125,N,115
id3565033,2,2016-01-01 00:29:21,2016-01-01 00:47:41,3,-74.00749969482422,40.7409553527832,-73.97821044921875,40.7456283569336,N,1100
id2555500,1,2016-01-01 00:29:31,2016-01-01 00:47:20,1,-73.9638442993164,40.76137924194336,-73.96732330322266,40.71325302124024,N,1069
id0421191,1,2016-01-01 00:29:35,2016-01-01 00:33:10,1,-74.00434875488281,40.742408752441406,-74.00596618652342,40.73989868164063,N,215
id1170147,1,2016-01-01 00:29:43,2016-01-01 00:54:41,2,-73.98776245117188,40.74305725097656,-73.85921478271484,40.71989822387695,N,1498
id1045689,2,2016-01-01 00:29:45,2016-01-01 00:39:04,1,-73.99127197265625,40.73295974731445,-73.98094940185547,40.72074890136719,N,559
id3360308,1,2016-01-01 00:30:04,2016-01-01 00:53:20,2,-74.00050354003906,40.7324447631836,-73.96961975097656,40.76348114013672,N,1396
id1805805,2,2016-01-01 00:30:05,2016-01-01 00:37:17,2,-73.97382354736328,40.74322891235352,-73.95567321777344,40.77193832397461,N,432
id1461148,2,2016-01-01 00:30:07,2016-01-01 00:38:20,1,-73.96051788330078,40.76144409179688,-73.9777603149414,40.7293701171875,N,493
id0698653,1,2016-01-01 00:30:16,2016-01-01 00:38:47,1,-73.9547348022461,40.76371765136719,-73.9756317138672,40.748836517333984,N,511
id0442648,2,2016-01-01 00:30:17,2016-01-01 00:58:11,1,-73.9461669921875,40.75090789794922,-73.9461669921875,40.75090789794922,N,1674
id0423757,2,2016-01-01 00:30:18,2016-01-01 00:39:05,1,-73.95945739746094,40.7674560546875,-73.98202514648438,40.74032974243164,N,527
id3915791,1,2016-01-01 00:30:26,2016-01-01 00:52:59,1,-73.98582458496094,40.72775268554688,-73.9548568725586,40.72870635986328,N,1353
id3393823,2,2016-01-01 00:30:26,2016-01-01 00:51:07,1,-73.9908676147461,40.74516677856445,-73.9776382446289,40.784027099609375,N,1241
id0972681,1,2016-01-01 00:30:32,2016-01-01 00:46:48,3,-73.96549224853516,40.77162170410156,-73.9141616821289,40.7779541015625,N,976
id3940302,2,2016-01-01 00:30:34,2016-01-01 00:35:30,1,-73.92791748046875,40.69295120239258,-73.95213317871094,40.694988250732415,N,296
id2934500,2,2016-01-01 00:30:46,2016-01-01 00:31:32,2,-73.98881530761719,40.75007247924805,-73.98906707763672,40.75008010864258,N,46
id0241771,1,2016-01-01 00:30:54,2016-01-01 00:50:54,2,-74.00808715820312,40.71474075317383,-73.95606994628906,40.720401763916016,N,1200
id0429493,1,2016-01-01 00:31:06,2016-01-01 00:46:21,1,-73.98706817626955,40.7474365234375,-73.98455810546875,40.72652816772461,N,915
id0959859,1,2016-01-01 00:31:07,2016-01-01 00:40:56,1,-73.982177734375,40.72790908813477,-74.00335693359375,40.733543395996094,N,589
id0059071,2,2016-01-01 00:31:11,2016-01-01 00:37:41,1,-73.9986343383789,40.74029922485352,-73.99116516113281,40.73139190673828,N,390
id2255088,2,2016-01-01 00:31:37,2016-01-01 01:12:04,2,-73.99974060058595,40.7146110534668,-73.95618438720702,40.687095642089844,N,2427
id2230774,1,2016-01-01 00:31:37,2016-01-01 00:38:26,1,-73.95358276367188,40.77537536621094,-73.95893859863281,40.7615623474121,N,409
id0103089,2,2016-01-01 00:31:48,2016-01-01 01:04:50,1,-74.00444793701173,40.74222183227539,-73.94918060302734,40.79085159301758,N,1982
id0367302,1,2016-01-01 00:31:49,2016-01-01 00:42:27,2,-73.9578628540039,40.769493103027344,-73.96015930175781,40.76448059082031,N,638
id1436275,1,2016-01-01 00:31:54,2016-01-01 00:42:29,1,-73.98111724853516,40.75921630859375,-73.94647216796875,40.78050231933594,N,635
id0934315,2,2016-01-01 00:31:55,2016-01-01 00:50:51,2,-73.98075103759766,40.760589599609375,-73.92376708984375,40.774726867675774,N,1136
id3851291,2,2016-01-01 00:31:57,2016-01-01 00:39:27,1,-73.94879150390625,40.82850646972656,-73.93462371826173,40.84560012817383,N,450
id0859658,2,2016-01-01 00:32:19,2016-01-01 00:40:15,1,-73.95697021484375,40.78078079223633,-73.97810363769531,40.78303909301758,N,476
id0258410,2,2016-01-01 00:32:23,2016-01-01 00:46:08,1,-73.99369049072266,40.702579498291016,-73.9602279663086,40.7103385925293,N,825
id0730393,1,2016-01-01 00:32:26,2016-01-01 00:46:09,2,-73.99661254882812,40.73199462890625,-73.98084259033203,40.747722625732415,N,823
id0552163,2,2016-01-01 00:32:26,2016-01-01 01:02:27,5,-73.97647094726562,40.75129699707031,-73.98291778564453,40.66926956176758,N,1801
id3419092,2,2016-01-01 00:32:29,2016-01-01 00:43:37,1,-73.98998260498048,40.73996353149415,-73.98770904541014,40.719947814941406,N,668
id1550477,2,2016-01-01 00:32:32,2016-01-01 00:40:09,6,-73.98809814453125,40.74095916748047,-73.98734283447266,40.72906112670898,N,457
id0710737,1,2016-01-01 00:32:47,2016-01-01 00:47:28,1,-73.99087524414062,40.77490234375,-73.97657012939453,40.75944519042969,N,881
id2898944,1,2016-01-01 00:33:02,2016-01-01 00:46:39,1,-73.98302459716798,40.73925018310547,-73.95870208740234,40.773231506347656,N,817
id3736543,1,2016-01-01 00:33:03,2016-01-01 00:34:30,1,-73.96761322021484,40.75222778320313,-73.96258544921875,40.75867462158203,N,87
id3571548,2,2016-01-01 00:33:04,2016-01-01 00:36:10,4,-74.00186920166014,40.739505767822266,-74.00396728515625,40.74798583984375,N,186
id0280365,1,2016-01-01 00:33:17,2016-01-01 00:43:56,4,-74.00277709960938,40.7602767944336,-73.98986053466798,40.76372528076172,N,639
id0892045,2,2016-01-01 00:33:23,2016-01-01 01:07:19,1,-73.7767105102539,40.64556121826172,-73.90402221679686,40.85158157348633,N,2036
id0040374,2,2016-01-01 00:33:29,2016-01-01 00:55:46,1,-73.9832763671875,40.73036193847656,-73.944580078125,40.82732391357422,N,1337
id1890251,2,2016-01-01 00:33:39,2016-01-01 00:38:18,5,-73.99137115478516,40.71693801879883,-73.9854736328125,40.72047805786133,N,279
id2146259,1,2016-01-01 00:33:49,2016-01-01 00:56:13,1,-73.99990844726562,40.7345085144043,-73.98772430419923,40.76957321166992,N,1344
id1349085,2,2016-01-01 00:33:52,2016-01-01 00:50:24,1,-74.00798034667969,40.74020767211913,-73.98892211914062,40.76508331298828,N,992
id1781232,2,2016-01-01 00:33:55,2016-01-01 00:43:09,1,-73.98211669921875,40.77870559692383,-73.99178314208984,40.76801681518555,N,554
id1384742,1,2016-01-01 00:34:04,2016-01-01 00:44:40,1,-73.9822006225586,40.768211364746094,-73.97021484375,40.75379943847656,N,636
id2951667,1,2016-01-01 00:34:10,2016-01-01 01:01:52,2,-73.93982696533203,40.707706451416016,-73.9525146484375,40.77672576904297,N,1662
id0882080,2,2016-01-01 00:34:24,2016-01-01 01:04:46,1,-73.96067047119139,40.76155090332031,-73.9810791015625,40.75035095214844,N,1822
id3638095,2,2016-01-01 00:34:28,2016-01-01 00:43:25,5,-73.97576141357422,40.78623962402344,-73.9535903930664,40.77692413330078,N,537
id1952448,1,2016-01-01 00:34:33,2016-01-01 00:50:57,1,-73.95687866210938,40.77788162231445,-73.98365020751955,40.7340087890625,N,984
id0614243,1,2016-01-01 00:34:34,2016-01-01 01:07:49,2,-74.00038146972656,40.7426872253418,-73.94306182861328,40.81415557861328,N,1995
id1039497,2,2016-01-01 00:34:39,2016-01-01 00:51:48,1,-73.96721649169923,40.75690078735352,-73.99180603027342,40.767860412597656,N,1029
id1849517,1,2016-01-01 00:34:43,2016-01-01 01:02:37,2,-73.98247528076173,40.77299118041992,-74.009033203125,40.73062515258789,N,1674
id1780891,1,2016-01-01 00:34:49,2016-01-01 00:50:26,1,-73.95769500732422,40.71446990966797,-73.96573638916014,40.68756484985352,N,937
id0739548,1,2016-01-01 00:34:49,2016-01-01 00:44:42,4,-73.9946060180664,40.69793701171875,-73.97679138183594,40.68804168701172,N,593
id1743493,1,2016-01-01 00:35:00,2016-01-01 00:40:36,4,-73.9731216430664,40.79521942138672,-73.97077941894531,40.78860473632813,N,336
id1848344,2,2016-01-01 00:35:04,2016-01-01 00:47:22,1,-73.98796844482422,40.72316360473633,-73.94866180419923,40.77392578125,N,738
id0873664,2,2016-01-01 00:35:08,2016-01-01 00:43:43,1,-73.99214935302734,40.71764373779297,-73.94818878173827,40.707046508789055,N,515
id0982885,2,2016-01-01 00:35:20,2016-01-01 00:42:25,1,-73.98368072509766,40.75003051757813,-73.98085021972656,40.74350357055664,N,425
id0122658,1,2016-01-01 00:35:32,2016-01-01 00:50:02,2,-73.9542465209961,40.78108215332031,-73.99077606201173,40.745750427246094,N,870
id1217623,2,2016-01-01 00:35:40,2016-01-01 00:36:50,6,-74.00213623046875,40.73775863647461,-73.99994659423827,40.73482131958008,N,70
id2895855,1,2016-01-01 00:35:46,2016-01-01 00:55:54,1,-73.9598388671875,40.762561798095696,-74.00527954101562,40.740150451660156,N,1208
id3602069,2,2016-01-01 00:35:46,2016-01-01 00:51:16,1,-74.0018310546875,40.730293273925774,-73.97920989990234,40.69357681274415,N,930
id2696300,2,2016-01-01 00:35:48,2016-01-01 00:47:48,6,-73.96910095214845,40.76340866088867,-73.93348693847656,40.768909454345696,N,720
id3584733,1,2016-01-01 00:35:51,2016-01-01 00:39:50,1,-73.97456359863281,40.791011810302734,-73.96783447265625,40.80112838745117,N,239
id1588995,2,2016-01-01 00:35:52,2016-01-01 00:52:42,1,-74.00248718261719,40.73963165283203,-73.97724151611328,40.75075149536133,N,1010
id2467811,2,2016-01-01 00:35:53,2016-01-01 00:38:24,1,-73.9864730834961,40.73624801635742,-73.9808349609375,40.73464584350585,N,151
id1224906,2,2016-01-01 00:35:57,2016-01-01 00:49:11,1,-74.00955963134766,40.73806381225585,-73.9832305908203,40.73041534423828,N,794
id3138428,1,2016-01-01 00:36:00,2016-01-01 00:41:30,3,-73.96227264404298,40.76643371582031,-73.94763946533203,40.78110885620117,N,330
id0464089,2,2016-01-01 00:36:13,2016-01-01 01:05:37,1,-73.94844055175781,40.77806854248047,-73.99635314941406,40.76094818115234,N,1764
id2872858,1,2016-01-01 00:36:13,2016-01-01 00:54:32,2,-74.00262451171875,40.7496452331543,-73.9964141845703,40.72375106811523,N,1099
id0829510,2,2016-01-01 00:36:25,2016-01-01 00:42:54,1,-73.98191833496094,40.746280670166016,-73.98627471923827,40.7376365661621,N,389
id3191051,2,2016-01-01 00:36:27,2016-01-01 00:41:47,2,-73.97278594970702,40.78578186035156,-73.96164703369139,40.77691268920898,N,320
id3462127,2,2016-01-01 00:36:38,2016-01-01 00:41:59,5,-74.015869140625,40.70503616333008,-74.008544921875,40.719627380371094,N,321
id2090443,1,2016-01-01 00:36:41,2016-01-01 01:01:15,1,-73.97196960449219,40.74470901489258,-73.86077880859375,40.73468017578125,N,1474
id0431182,1,2016-01-01 00:36:51,2016-01-01 01:00:32,2,-73.99871826171875,40.75014877319336,-73.95240783691406,40.7339973449707,N,1421
id3007563,1,2016-01-01 00:37:03,2016-01-01 00:41:00,1,-73.96088409423827,40.77226257324219,-73.95740509033203,40.779396057128906,N,237
id2049725,2,2016-01-01 00:37:13,2016-01-01 00:49:35,1,-73.98416137695312,40.72171020507813,-73.97207641601562,40.74970626831055,N,742
id0163002,1,2016-01-01 00:37:32,2016-01-01 00:47:33,4,-73.99242401123048,40.745304107666016,-73.98095703125,40.74458694458008,N,601
id3113155,1,2016-01-01 00:37:32,2016-01-01 00:58:58,2,-73.99783325195312,40.72747039794922,-73.94825744628906,40.78409957885742,N,1286
id3863175,1,2016-01-01 00:37:38,2016-01-01 00:51:52,2,-73.92765808105469,40.7520751953125,-73.88153839111328,40.76393127441406,N,854
id2773596,2,2016-01-01 00:37:39,2016-01-01 00:51:28,5,-73.93988037109375,40.7081298828125,-73.96637725830078,40.71213912963867,N,829
id0202204,2,2016-01-01 00:37:55,2016-01-01 00:42:11,4,-73.98751068115234,40.720039367675774,-73.99461364746094,40.71923065185547,N,256
id3853760,2,2016-01-01 00:37:58,2016-01-01 00:52:17,1,-73.9828872680664,40.73199844360352,-74.0052032470703,40.71741104125977,N,859
id3996337,2,2016-01-01 00:38:05,2016-01-01 00:51:59,1,-73.98834991455078,40.7229881286621,-73.94507598876955,40.775150299072266,N,834
id2592569,1,2016-01-01 00:38:10,2016-01-01 00:43:02,2,-73.96746826171875,40.75635528564453,-73.97858428955078,40.744873046875,N,292
id0061467,2,2016-01-01 00:38:13,2016-01-01 00:50:13,1,-74.00015258789062,40.73871994018555,-73.99610900878906,40.75379180908203,N,720
id0038360,1,2016-01-01 00:38:13,2016-01-01 01:01:49,2,-73.9949722290039,40.76516342163085,-74.00040435791014,40.7288475036621,N,1416
id2018882,1,2016-01-01 00:38:17,2016-01-01 00:54:57,3,-73.99056243896483,40.71935272216797,-74.00206756591797,40.75085830688477,N,1000
id1242128,2,2016-01-01 00:38:21,2016-01-01 00:44:03,5,-73.9485092163086,40.75398635864258,-73.92935943603516,40.75852584838867,N,342
id0567889,1,2016-01-01 00:38:23,2016-01-01 00:58:19,1,-74.01001739501955,40.705726623535156,-73.98245239257811,40.671573638916016,N,1196
id3101444,1,2016-01-01 00:38:32,2016-01-01 00:45:32,1,-74.00450134277344,40.74213409423828,-73.99777984619139,40.75627136230469,N,420
id3744488,2,2016-01-01 00:38:39,2016-01-01 00:42:59,1,-73.9633560180664,40.77680969238281,-73.97742462158203,40.77933883666992,N,260
id1238050,1,2016-01-01 00:38:49,2016-01-01 00:59:29,1,-73.96366882324219,40.76830291748047,-73.94841766357422,40.70677185058594,N,1240
id3574713,2,2016-01-01 00:39:00,2016-01-01 00:46:44,1,-73.97970581054686,40.74717712402344,-73.97061157226562,40.75271224975585,N,464
id1897383,1,2016-01-01 00:39:08,2016-01-01 01:02:38,1,-73.99723815917969,40.721923828125,-73.97832489013672,40.7624397277832,N,1410
id3441379,1,2016-01-01 00:39:11,2016-01-01 01:05:10,1,-73.9817657470703,40.77827835083008,-73.99101257324219,40.75126647949219,N,1559
id2343161,1,2016-01-01 00:39:15,2016-01-01 00:57:07,1,-73.95337677001955,40.77559661865234,-73.9439926147461,40.83814239501953,N,1072
